geoname_id,synonym,word_likelihood
6940610,Ad Durayhimi,1.00E-10
7174510,City of Stroud,7.09E-08
6553529,Raumbach,1.00E-10
7174954,Town of Reardan,3.24E-08
6537268,Cesana Torinese,2.79E-07
6438434,Raismes,2.03E-09
7872663,Lauterach,1.00E-10
6359683,Javier,1.00E-10
6430928,Villeau,1.00E-10
6437819,Richemont,1.00E-10
6357679,Cenes de la Vega,4.05E-09
6613544,Vic-en-Bigorre,3.65E-08
3610615,El Progreso,1.00E-10
6452304,Argelouse,1.00E-10
7285933,Golaten,5.87E-08
6538912,Roccavivara,1.62E-08
864498,Vilkaviskis District Municipality,1.00E-10
6546568,Skoura Ahl El Oust,2.23E-08
7167747,Village of West Union,2.43E-08
7173968,City of Niederwald,2.43E-08
6549802,Marth,1.24E-07
3688463,Bucarasica,1.22E-08
7174624,City of Van Alstyne,2.72E-06
5174559,City of Twinsburg,1.00E-10
6440888,Sabarros,1.00E-10
1684991,Tabina,2.03E-09
6554901,Friedelsheim,1.00E-10
3220962,Kreisfreie Stadt Darmstadt,1.00E-10
7510811,Amphoe Pho Chai,3.04E-08
6432203,Croignon,2.03E-09
6427044,Saint-Victor-et-Melvieu,4.46E-08
6449693,Arracourt,2.03E-09
6542668,Bolbeno,8.10E-09
8632540,Bueyuekorhan Ilcesi,2.03E-09
8080464,Kabupaten Lamongan,4.05E-09
6551275,Diedorf/Rhoen,1.00E-10
11808662,Nance Del Risco,1.00E-10
7165060,City of Walnut Grove,1.00E-10
6319222,Alto Boa Vista,8.91E-08
6537277,Ingria,1.64E-06
7873274,Buchkirchen,2.03E-09
6444513,Hallu,1.00E-10
11154142,Mingalartaungnyunt,1.80E-07
1630633,Kabupaten Probolinggo,1.00E-10
6433966,Saint-Martin-de-Seignanx,1.00E-10
6441625,Soultzbach-les-Bains,1.00E-10
6545784,Oulad Daoud,7.29E-08
6452265,Abeilhan,3.85E-08
4469393,Guilford County,4.05E-08
6320291,Brejo Dos Santos,8.10E-09
7286869,Regensberg,2.29E-07
6431547,Escalquens,1.00E-10
11495584,Pike,2.03E-09
220781,Tadjourah Region,1.22E-08
6445539,Evaux-et-Menil,1.42E-08
6546728,Meskoura,2.03E-09
2374776,Bissau Region,1.00E-10
6553863,Windhagen,1.00E-10
6430752,Germainville,2.03E-09
6451122,Betteville,1.00E-10
6546041,Ghassate,1.00E-10
7510732,Amphoe Nong Hin,8.51E-08
6428410,Saint-Bazile-de-Meyssac,1.00E-10
6545737,Sidi El Hattab,2.23E-08
6429090,Plumaudan,1.22E-08
6451778,Beaumenil,1.00E-10
6547456,Kleinkahl,1.00E-10
7531741,Knurow,1.00E-10
7439934,Hirakawa Shi,1.00E-10
7172365,Town of Portal,2.07E-06
11494906,Molynes Gardens,8.10E-09
6362418,Plentzia,1.00E-10
6434490,Petit-Auverne,1.00E-10
7667638,Vihiga District,1.00E-10
6443899,Villebeon,9.11E-08
7391353,Shodoshima Cho,1.00E-10
6440602,Saint-Pe-de-Leren,2.03E-09
9519975,Shahrestan-e 'Asaluyeh,2.03E-07
6448643,Beaumont-Louestault,4.05E-09
6356275,Santa Maria de Corco,8.10E-09
6550160,Werningshausen,1.24E-07
6547737,Gramzow,2.03E-09
7172546,Town of Signal Mountain,4.05E-08
6613194,La Chapelle-Hareng,1.01E-08
6428810,Poiseul-les-Saulx,4.46E-08
6616292,Gournay-le-Guerin,4.66E-08
11154107,Lanmadaw,1.00E-10
6554958,Kalkofen,1.00E-10
6535924,San Genesio Atesino - Jenesien,1.76E-06
6545965,Hay-Hassani,7.09E-08
1610957,Amphoe Dan Sai,1.00E-10
11154146,Mindon,6.08E-06
7872508,Gutenberg an der Raabklamm,6.08E-09
7872438,Goessenberg,1.00E-10
7117590,City of Whittier,2.55E-05
6613341,Estrees-les-Crecy,4.86E-08
6551173,Massen-Niederlausitz,1.00E-10
6448147,Calvi,8.10E-09
6450592,Birkenwald,2.03E-09
7532102,Dzierzkowice,2.03E-09
8347597,Kwa Sani,1.00E-10
7317364,Town of Mineral Point,1.00E-10
7166282,Village of Illiopolis,4.05E-09
8132188,Blentarp,5.47E-06
6451606,Chambretaud,1.22E-08
6454763,Long,1.00E-10
6538336,Lozzo Atestino,1.00E-10
6433238,Mens,2.03E-09
6435947,Pontfaverger-Moronvilliers,9.56E-05
6434957,Gaujac,4.05E-08
1731766,Ajuy,1.00E-10
6542586,Vigano San Martino,1.00E-10
1905671,Huyen Cho GJon,1.00E-10
6431622,Lacroix-Falgarde,1.00E-10
459278,Jelgavas novads,1.00E-10
3682239,Galapa,1.00E-10
6356175,Olesa de Montserrat,2.03E-09
6448328,Bazugues,1.00E-10
592075,EE-44,1.62E-08
7317031,City of McCallsburg,4.05E-09
6431030,Primelin,1.00E-10
6358925,Sant Guim de Freixenet,1.01E-08
6439875,Saint-Venant,2.43E-08
6551908,Rickert,8.10E-09
7289707,Madhyamanchal,2.43E-08
6432902,Luzeret,1.27E-06
6448550,Chatillon-en-Vendelais,1.17E-07
8133357,Bladaker,1.00E-10
5257563,Village of Ironton,9.72E-07
6613499,Martigny-les-Gerbonvaux,2.03E-09
6537836,Perfugas,2.23E-08
5216558,Borough of Ulysses,1.00E-10
6357421,Casasimarro,1.13E-07
6359697,Leitza,1.00E-10
6542900,Caronno Varesino,2.03E-09
6361003,Guadalcanal,6.08E-07
7166831,Village of Sailor Springs,1.11E-07
6439849,Sailly-Labourse,1.11E-07
4994874,City of Grosse Pointe,1.00E-10
6543381,La Cassa,1.24E-07
7174701,City of Wheeler,1.22E-08
7175224,Town of Joseph,1.62E-08
1791349,Wuchang Qu,2.03E-08
6319943,Marcos Parente,2.13E-07
6450181,Beaulandais,2.03E-09
7166495,Village of Elberta,2.63E-08
7161890,Village of Sodus Point,4.05E-09
2380635,Brakna,9.46E-07
6320107,Tejucuoca,2.03E-09
6428034,Port-d'Envaux,1.03E-06
6358204,Cumbres de San Bartolome,1.00E-10
11494998,Lucea East,2.21E-07
2427315,Moyen-Chari,1.00E-10
4969378,Town of Levant,1.00E-10
7732198,Hopa Ilcesi,4.05E-09
7286069,Hermance,1.00E-10
3708988,Corregimiento Guabito,1.00E-10
7531915,Dubienka,1.00E-10
8132824,Kumla,0.000159379
6323829,Guiratinga,1.00E-10
6556551,Prackenbach,2.03E-09
7164874,Town of Sellersburg,1.00E-10
6553707,Mesenich,2.03E-09
11154155,Thayet,1.00E-10
7165014,City of Uhrichsville,1.00E-10
6455815,La Vieille-Lyre,1.00E-10
6358880,Montgai,2.84E-08
6539818,Sirignano,1.00E-10
2821160,Landkreis Trier-Saarburg,1.00E-10
6430788,Lutz-en-Dunois,1.00E-10
7532520,Mrozy,1.48E-07
4256524,Dearborn County,4.05E-09
7161808,Village of Parish,6.08E-09
7163694,City of Greentop,4.05E-09
7170826,City of Smithfield,1.00E-10
3573026,Southampton Parish,2.13E-06
6456930,Le Bouyssou,1.01E-08
11239376,Salitrillos,1.00E-10
6361827,"Toboso, El",1.00E-10
6362880,Nuez de Ebro,1.00E-10
6433708,Pratz,6.08E-09
6614582,Saillat-sur-Vienne,2.03E-09
6615877,La Serre,2.03E-09
1858393,Kumenan Cho,1.00E-10
6441043,Terrats,1.00E-10
1865293,Anjo-shi,1.22E-08
6545777,Naima,1.00E-10
51967,Gobolka Shabeellaha Dhexe,8.10E-09
7172369,Town of Powells Crossroads,1.00E-10
1716234,Dagohoy,1.00E-10
1711405,Ibajay,1.22E-08
6425341,Wimy,1.01E-07
6430412,Glisolles,1.26E-06
7171623,Town of Dodge City,4.05E-09
5011025,City of Standish,1.00E-10
5189413,Borough of Fayette City,2.03E-09
7317166,City of Lime Springs,5.65E-06
2887223,Kneese,1.00E-10
7442279,Thirukkovil Division,1.42E-08
7166215,Village of Heyworth,1.00E-10
6357955,Milmarcos,3.24E-08
7165269,Village of Burnt Prairie,1.09E-06
7169719,City of Carrabelle,1.00E-10
6542909,Leggiuno,1.38E-06
6358351,Hoz de Jaca,1.01E-08
6615687,Gennetines,2.03E-09
7165961,Village of Halsey,1.00E-10
7317424,City of Wellsburg,1.00E-10
6444780,Vauchelles-les-Authie,6.08E-09
617255,MD-TE,6.20E-07
6554902,Gerolsheim,1.19E-07
7170297,City of Lake Alfred,1.62E-08
6448787,Besain,2.03E-09
6425143,Pierremande,1.43E-06
6451359,Cadix,2.03E-09
7317044,City of Mount Olive,3.87E-06
7175574,Town of Carl's Corner,2.43E-08
7285438,Caslano,2.03E-09
6431232,Rutali,4.92E-07
6444744,Salouel,3.65E-06
6616276,Thenouville,2.03E-09
8010695,Velas,2.03E-09
6558022,Herbrechtingen,2.03E-09
3165361,Toscana,6.08E-09
7163957,City of Jolley,1.00E-10
7172416,Town of Rest Haven,4.05E-09
6613367,Fenioux,1.00E-10
6453329,Froya,1.00E-10
7468180,Uonuma Shi,1.00E-10
7287259,Sulgen,1.00E-10
1262772,Morena,4.05E-09
6545918,Ras Asfour,1.00E-10
6431778,Revel,8.10E-09
7531714,Gizalki,4.46E-07
6441039,Targassonne,1.00E-10
6539256,Gergei,1.22E-08
6358361,Lalueza,2.39E-07
6539460,Lorsica,1.00E-10
6614157,Courleon,1.00E-10
7871827,Sankt Leonhard am Forst,6.89E-08
6437332,Pleucadeuc,1.00E-10
6321314,Crisolita,1.00E-10
7172045,Town of Walkertown,2.03E-09
6546083,Oulad Aafif,1.00E-10
6440872,Peyrun,1.00E-10
6536974,Prossedi,2.03E-09
6432049,Pauilhac,1.00E-10
1636927,Kota Madiun,1.00E-10
6614576,Agen-d'Aveyron,1.00E-10
1337158,Kurigram,2.03E-09
7162062,Town of Oakvale,2.03E-09
7167716,Village of Waynesburg,1.42E-08
6558734,"Hoechberg, Markt",1.00E-10
6425951,Givonne,2.43E-08
1710287,Janiuay,1.22E-08
6362393,Ispaster,9.52E-08
11495557,Niagara,6.08E-09
10400334,Ocuri Municipality,1.22E-08
6424712,Talissieu,1.01E-08
6612359,Valliere,3.44E-08
6356889,Torrequemada,3.60E-07
6428100,Sainte-Meme,1.00E-10
5245048,Town of Bear Creek,1.00E-10
6554778,Osburg,6.08E-09
4982047,Town of Waldoboro,1.00E-10
6539129,Gangi,1.00E-10
6437665,Lindre-Basse,1.00E-10
6425357,Franchesse,1.00E-10
5251914,Town of Emerald,1.00E-10
6553504,Kirschroth,2.20E-06
6546530,Azlaf,1.00E-10
6356625,Trespaderne,1.00E-10
6359429,Benalauria,1.00E-10
6323035,Doutor Ulysses,1.00E-10
6438032,Murlin,1.82E-08
5251645,Town of Elcho,1.00E-10
6545927,Tigouga,4.66E-08
7627174,Godda,1.00E-10
6434163,Villeny,4.05E-09
6433457,Villard-Notre-Dame,4.05E-09
6426941,Huparlac,1.00E-10
4993876,City of Gibraltar,3.99E-07
6541244,Monacilioni,1.00E-10
6538773,Ariano Irpino,2.43E-08
6426683,Fourtou,1.00E-10
8133239,Eriksberg,4.05E-09
2996268,Manche,3.85E-08
4994537,Gratiot County,1.00E-10
8741043,Huyen Lam Thao,1.00E-10
2944796,Landkreis Breisgau-Hochschwarzwald,2.51E-07
6455765,La Ferriere-sur-Risle,1.00E-10
6360238,O Porrino,1.22E-08
7872868,Obersiebenbrunn,2.23E-07
6440172,Saint-Diery,2.03E-09
6553949,Pfalzfeld,6.08E-09
585031,Shaki Rayon,1.39E-06
6322701,Bom Sucesso Do Sul,4.60E-07
6437396,Sarzeau,1.42E-08
6546220,Oued Ifrane,1.00E-10
6440593,Saint-Jammes,2.23E-08
7171891,Town of Stanton,2.03E-08
7174888,Town of Edgerton,2.03E-09
7467881,Hakusan Shi,4.05E-09
7532911,Swiatki,1.00E-10
7171014,City of Wilmar,1.00E-10
6535942,Corvara in Badia - Corvara,2.03E-09
7670913,Atsimo-Andrefana Region,2.03E-09
7165435,Town of State Line City,2.03E-09
3838231,Salta Province,1.00E-10
6458579,Champs-sur-Marne,4.05E-09
5228118,Town of Goodwin,2.43E-08
3440645,Departamento de San Jose,3.04E-08
7839352,Burnie,1.00E-10
6440569,Poursiugues-Boucoue,1.01E-08
6443614,Cocherel,1.38E-07
6536234,Castello Tesino,1.82E-08
7285600,Cuarny,8.02E-07
6442713,Sainte-Osmane,7.49E-08
6547526,Schwalbach,1.00E-10
6442023,Montcey,1.00E-10
1253915,Ujjain,2.03E-09
7285350,Bruegglen,6.08E-09
6550084,Hochheim,4.05E-09
6537971,Neoneli,1.00E-10
6323240,Princesa,1.00E-10
6437246,Vavincourt,1.82E-08
6546097,Afalla Issen,1.00E-10
7285486,Chavannes-des-Bois,1.00E-10
6556068,Kisslegg,1.00E-10
6452521,Anceaumeville,1.00E-10
6555828,Unterkirnach,2.95E-06
1709718,Kalamansig,8.10E-09
6320773,Caatiba,1.00E-10
6534120,Sant Aniol de Finestres,1.05E-05
1686633,Sigay,1.00E-10
7532807,Odrzywol,2.03E-09
7162314,Village of Copenhagen,2.03E-09
7317543,Village of River Forest,1.00E-10
6362957,Used,4.46E-08
6358841,la Floresta,4.25E-08
6443962,Flexanville,5.47E-08
1855429,Niigata Prefecture,1.00E-10
7169467,City of Fort Myers,2.03E-09
6437715,Metzing,1.82E-08
449579,Shahrestan-e Khorrambid,2.03E-08
6362471,"Boveda de Toro, La",6.08E-09
6320354,Marcacao,2.03E-09
6548954,Moehlau,2.11E-07
2673722,SE-AB,4.05E-09
6426061,Pure,7.12E-06
6449292,Castelculier,2.63E-07
6556864,Buckenhof,1.00E-10
6433037,Ligueil,2.03E-09
6546368,El Hammam,1.00E-10
2686378,Orsa Kommun,1.00E-10
7285041,Agno,2.03E-08
6533988,Calella,4.05E-09
6616097,Ladoix-Serrigny,2.84E-08
3671541,Puerto Berrio,2.53E-07
6430188,Rimon-et-Savel,4.05E-09
8132486,OEsterfaernebo,1.00E-10
7873097,Helpfau-Uttendorf,2.03E-09
3398375,Ico,1.00E-10
6441535,Montreux-Vieux,1.00E-10
7286197,Kippel,1.00E-10
3193419,Grad Petrinja,1.00E-10
7871696,Sankt Georgen am Ybbsfelde,2.03E-09
6550564,Ziegelheim,1.00E-10
2767515,Reuthe,5.87E-08
6457150,Les Clouzeaux,2.03E-09
3673900,Neiva,1.62E-08
6322069,Sao Jose Do Vale Do Rio Preto,2.67E-07
3336901,Catalunya,1.00E-10
6425986,Laifour,1.00E-10
6538445,Sant'Ilario d'Enza,2.03E-09
6425744,Meyras,6.08E-09
7316896,City of Diagonal,1.00E-10
7164543,City of Seligman,1.00E-10
6539961,Sillano,9.60E-07
6437789,Pommerieux,2.03E-09
7873107,Polling im Innkreis,1.00E-10
585059,Shamkir Rayon,6.53E-06
6323197,Monte Carlo,5.67E-08
1856547,Morotsuka-son,1.42E-08
6555373,Grosssteinhausen,9.72E-08
6428262,Saint-Baudel,5.67E-08
6321874,Taparuba,1.00E-10
6443569,Vatierville,1.00E-10
6551058,Heideblick,1.00E-10
6541865,Verona,1.42E-08
6356452,Hontangas,1.48E-07
2525763,Agrigento,1.00E-10
6425666,La Roque-en-Provence,3.22E-05
6425434,Rocles,8.10E-09
6447718,Chavanat,1.62E-08
6553562,Ruedesheim,1.42E-08
6555597,Spraitbach,2.03E-09
7285631,Deisswil bei Muenchenbuchsee,2.43E-08
6447477,Ennordres,1.00E-10
7429552,Nakafurano-cho,2.03E-09
7161704,Village of Laurens,1.38E-06
6360598,Villares de la Reina,1.82E-08
6447155,Plan-d'Orgon,3.24E-08
8131984,"Alva, Hemse och Rone",2.03E-09
6425305,Veuilly-la-Poterie,8.65E-07
7173033,City of Bliss,8.10E-08
6450065,Bersee,4.05E-09
8347481,Ekurhuleni,1.00E-10
6322266,Guariba,7.29E-08
6558315,Rehau,8.10E-09
6430433,Hecourt,3.44E-08
6542088,Lamporecchio,1.92E-07
1538317,Astana Qalasy,1.22E-08
1608479,Amphoe Nam Phong,1.00E-10
6434652,Mezieres-lez-Clery,1.00E-10
6362330,Villalar de los Comuneros,2.03E-09
5253368,Town of Fond du Lac,2.23E-08
6442270,Gilly-sur-Loire,1.00E-10
7732569,Kuecuekcekmece,1.00E-10
8631653,Dogansar Ilcesi,1.00E-10
7175237,Town of Kendrick,8.10E-09
7166100,Village of Lafayette,1.00E-10
6358180,Almonaster la Real,1.00E-10
6362536,Losacino,2.03E-09
7532245,Winsko,1.00E-10
7166366,Village of Curran,6.08E-09
7286491,Merishausen,2.03E-09
6445615,Laval-sur-Vologne,4.05E-09
7628318,Babīte,6.08E-09
6452389,Aron,6.08E-09
7172977,City of Bandera,2.03E-09
7318145,City of Sunrise,6.48E-07
7316473,Village of Albany,3.65E-08
6445505,Derbamont,1.01E-08
6437804,Reding,1.01E-08
6442491,Serley,0.000400364
6449357,Cultures,2.03E-09
6552387,Walkenried,2.03E-09
6549571,Ditfurt,2.03E-09
7166862,Village of Lostant,1.40E-06
6444712,Rosieres-en-Santerre,1.00E-10
6690684,Le Morne-Vert,2.03E-09
5144591,Town of Willing,1.42E-08
6551482,Moehnsen,1.00E-10
11494535,Tarija,1.00E-10
6323651,Segredo,1.42E-08
7317174,City of Lockport,1.00E-10
6551743,Kletkamp,1.00E-10
7418320,Izunokuni-shi,4.05E-09
3576662,LC-07,1.00E-10
3249084,Landkreis Oberhavel,4.05E-09
6356338,Alfoz de Santa Gadea,2.03E-09
6551772,Schlesen,1.00E-10
7174784,Town of Amber,2.98E-07
6548693,Gohrisch,1.00E-10
6356829,Navezuelas,1.00E-10
4568408,Toa Baja Municipio,2.03E-09
6553271,Frielendorf,2.75E-07
712424,Berehove Raion,2.03E-09
3605032,Mapulaca,1.00E-10
6444767,Thieulloy-la-Ville,2.03E-09
7521582,Abemama,2.03E-09
3076093,Okres Zlin,6.28E-08
6940611,Al Marawi'ah,1.00E-10
1849178,Urugi-mura,2.03E-09
6558583,"Neukirchen-Balbini, Markt",2.23E-08
6430317,Chateau-sur-Epte,2.03E-09
5478585,McKinley County,6.08E-09
6553240,Bad Salzschlirf,1.00E-10
6443385,Penly,1.00E-10
7174717,City of Wimberley,2.03E-09
6438703,Fosseuse,1.00E-10
4833468,Borough of Boyertown,1.00E-10
6448304,Burgalays,4.05E-09
6324017,Maurilandia,2.03E-09
6575196,Jiulongpo Qu,1.14E-06
2641133,Oadby and Wigston,1.00E-10
6444366,Courcelette,1.00E-10
7465523,Sanmu-shi,1.22E-08
6355916,Fuenlabrada de los Montes,8.10E-09
3029094,Calvados,1.22E-08
6321374,Felicio Dos Santos,4.46E-08
6429205,Lavaufranche,1.00E-10
7392999,Sanyoonoda Shi,1.00E-10
6536455,Villalvernia,1.62E-08
6359744,Orbara,2.03E-09
449641,Bandar-e Gaz,2.25E-07
6361591,Pozondon,1.00E-10
6434085,Pezou,4.83E-06
522652,Nenetskiy Avtonomnyy Okrug,1.00E-10
6553317,Kirchsahr,1.00E-10
6359944,Navia,1.00E-10
6437310,Mohon,1.00E-10
6432463,Saint-Yzan-de-Soudiac,2.03E-09
7170288,City of Kuttawa,2.43E-07
6550710,Richtenberg,1.64E-06
6429120,Saint-Carne,2.65E-07
6432419,Saint-Magne-de-Castillon,1.00E-10
6431615,Labastide-Paumes,2.03E-09
1255745,Sonipat,1.00E-10
6432349,Prignac-en-Medoc,2.03E-09
6431332,Milhaud,1.00E-10
6555802,Schutterwald,1.00E-10
6424890,Erlon,1.01E-08
6446783,Gluiras,1.00E-10
2694260,Lomma Kommun,3.87E-07
8632567,Vize Ilcesi,8.10E-09
7162140,Town of Stony Creek,1.00E-10
3668328,El Santuario,6.08E-09
5119838,Town of Hamburg,1.22E-08
11495375,Balcarres,2.03E-09
6534067,Girona,1.00E-10
4976386,Town of Readfield,1.00E-10
7174511,City of Sublimity,4.05E-09
6436824,Remereville,1.00E-10
6537243,Avio,1.89E-06
6553810,Urmitz,1.00E-10
6362349,Villavicencio de los Caballeros,2.03E-09
6452294,Abergement-les-Thesy,5.47E-08
647523,Luhanka,6.08E-09
6451836,Bessy-sur-Cure,5.71E-06
6546673,Tabant,1.00E-10
6323786,Sonora,4.05E-09
6322410,Nova Campina,1.00E-10
7872789,Rennweg am Katschberg,2.03E-09
6539086,Petrona,1.00E-10
8131777,Kyrkhult,1.62E-08
6446244,Chauvry,1.00E-10
7872240,Lend,1.01E-08
1337191,Habiganj,1.01E-08
6612748,Saint-Cosme,6.08E-09
6436713,Longlaville,4.05E-08
4493238,Stanly County,6.08E-09
6550416,Trockenborn-Wolfersdorf,1.00E-10
1650211,Kota Banjarmasin,2.03E-09
6446816,Beaumont-en-Argonne,1.01E-08
7532150,Bobrowice,1.00E-10
6548135,Preetz,8.10E-09
618381,Donduseni,1.01E-08
6551979,Mohrkirch,8.10E-09
6359896,"Teixeira, A",4.05E-09
6431236,Sermano,1.00E-10
3711299,Corregimiento El Cacao,2.23E-08
6538214,Druogno,1.00E-10
6456595,La Forge,1.00E-10
6445321,Oyre,2.03E-09
7171278,Town of Lockport,8.10E-09
6320867,Ichu,1.00E-10
6430631,Saint-Pierre-du-Val,4.05E-08
6940657,Al Wahdah,0.000114902
6553416,Mauden,1.00E-10
2519582,ES-CE,1.22E-08
6542853,Alice Bel Colle,1.00E-10
7286608,Muzzano,2.03E-09
8062441,Trojes,1.00E-10
5059302,City of Gackle,1.96E-07
6455478,Le Roux,3.44E-08
7166574,Village of Fisher,4.46E-08
864481,Siauliai County,2.03E-09
7175564,Town of Caney City,1.00E-10
6440087,Mazaye,1.00E-10
6431997,Mas-d'Auvignon,2.03E-09
7171119,Town of Horseshoe Lake,1.00E-10
6540608,Collio,1.00E-10
2147083,Tenterfield Municipality,1.00E-10
6254926,Commonwealth of Massachusetts,1.01E-08
6320507,Garanhuns,1.01E-08
6453892,Folleville,2.03E-09
7172035,Town of Waco,2.03E-09
6356360,Barbadillo del Mercado,2.49E-06
2686197,Osby kommun,1.84E-06
6321511,Lagamar,2.63E-08
6557497,Erkrath,6.08E-09
9405857,Ama-Shi,4.05E-09
6323848,Nova Xavantina,2.18E-06
6555280,Klein-Winternheim,1.82E-08
6556018,Kirchdorf an der Iller,1.01E-08
11049383,Podravske Sesvete,1.00E-10
281132,Gaza Strip,1.00E-10
6442038,Neurey-en-Vaux,1.01E-08
9253711,Mongkol Borei,5.67E-08
1863137,Harima-cho,1.00E-10
11239210,Uruca,8.10E-09
6355452,Guardamar del Segura,1.22E-08
7286878,Reisiswil,2.43E-08
6433887,Maylis,2.69E-07
6449279,Bournel,1.00E-10
6437413,Boust,1.00E-10
6444019,Menerville,1.00E-10
7162000,Town of Loch Lynn Heights,1.00E-10
7285226,Bettwiesen,1.01E-08
6433505,Choux,1.00E-10
6615840,Argens-Minervois,6.08E-09
6543346,Verderio Inferiore,2.45E-07
6612534,Sarge-sur-Braye,1.70E-06
7170009,City of Orlinda,8.71E-08
6547679,Planetal,1.01E-08
7628372,Burtnieki,1.24E-07
6431780,Rieumajou,1.00E-10
1801059,Mashan Xian,1.00E-10
444183,ET-GA,1.00E-10
7286289,Lavey-Morcles,1.01E-08
7286962,Rothrist,1.00E-10
6425600,Vaumeilh,1.00E-10
6435463,Laulne,1.00E-10
7873072,Leopoldsdorf,6.08E-09
6429449,Monsec,1.63E-06
862974,MK-20,1.00E-10
6552819,Emmendorf,1.00E-10
7616500,Welimada Division,6.08E-09
11808666,Agua Buena,4.05E-09
7171844,Town of Greeleyville,4.39E-07
6435735,Cheminon,1.00E-10
2861322,Upper Bavaria,1.00E-10
5233056,Yankton County,0.000126261
7316923,City of El Paso,5.87E-08
6321149,Astolfo Dutra,1.00E-10
6428550,Cirey-les-Pontailler,2.03E-09
6613287,Bevenais,1.00E-10
6541902,Tocco Caudio,2.43E-08
7391361,Shiroishi Cho,1.82E-08
6432639,Saint-Jean-de-la-Blaquiere,1.62E-08
6454443,Lagny,2.03E-09
6355872,Alconchel,1.39E-06
6553178,Glashuetten,2.03E-09
6440883,Rabastens-de-Bigorre,1.01E-08
6454524,Gouaux,8.10E-09
11495331,Cedar Grove,1.00E-10
6616912,Octeville-l'Avenel,1.00E-10
6617939,Evette-Salbert,2.03E-09
3237864,Saint Helier,2.03E-09
6319373,Bagre,1.62E-08
6437445,Chicourt,1.01E-08
6443562,Triquerville,1.00E-10
2429058,Logone Oriental Region,4.05E-09
5189381,City of Farrell,1.00E-10
6319332,Nhamunda,3.44E-08
5111846,Cattaraugus County,6.08E-09
6554382,Wintrich,1.00E-10
6428701,Longeault,3.04E-08
1728547,Balamban,4.46E-07
6357308,Irixoa,1.42E-08
8131925,Dorotea-Risbaeck,8.10E-09
11205439,The Quarter,1.00E-10
7167037,Village of Minier,1.00E-10
7872077,Waldhausen im Strudengau,1.00E-10
6534011,Avinyonet de Puigventos,1.00E-10
6440625,Sevignacq-Meyracq,1.00E-10
7533248,Olesno,1.00E-10
7317602,Village of Sterling,4.05E-09
6355311,"Bonillo, El",1.22E-08
6556428,Eglfing,2.03E-09
1822028,Stung Treng,9.72E-08
6437999,Limanton,1.00E-10
6456754,Le Chautay,2.03E-09
4013674,COA,1.00E-10
5690597,City of Mott,4.05E-09
7172408,Town of Reform,1.00E-10
9609528,San Andres de Tumaco,1.01E-08
6452041,Villiers-sur-Marne,1.00E-10
6449603,Blumeray,1.00E-10
6441288,Pfulgriesheim,1.00E-10
6541956,Giffone,8.10E-08
7164218,City of Strasburg,1.00E-10
6553974,Todenroth,1.15E-07
6356222,Sant Bartomeu del Grau,5.36E-06
6536554,Lavenone,1.00E-10
6426900,Villardebelle,2.07E-07
1814905,Chongqing,4.86E-08
7531923,Jedwabno,1.00E-10
1865310,Anamizu Machi,1.00E-10
7802748,Rachuonyo District,1.00E-10
4014336,Chihuahua,1.00E-10
6355954,"Morera, La",1.00E-10
6447997,Beaumont-les-Autels,2.03E-09
6357632,Toses,5.67E-08
6319320,Itacoatiara,2.03E-09
3632100,Monagas,5.31E-07
7172017,Town of Vanleer,1.00E-10
6617475,Chevigney,1.00E-10
6442063,Plainemont,6.76E-07
2128214,Shari Cho,1.22E-08
6322031,Macae,1.00E-10
6533944,Esporles,2.41E-07
10944393,Bashkia Dropull,3.04E-08
6435055,Saint-Etienne-de-Fougeres,1.00E-10
6437673,Longeville-les-Saint-Avold,1.00E-10
9882979,Ryazansky District,2.03E-09
6555052,Niedermohr,2.03E-09
6617069,Broussey-Raulecourt,3.24E-07
6555380,Mauschbach,1.22E-08
6320054,Catunda,1.22E-08
7317791,City of Clanton,1.00E-10
6554202,Enspel,2.03E-09
7872584,Serfaus,2.96E-07
7465530,Yokoshibahikari-machi,2.03E-09
6552553,Eicklingen,1.00E-10
5058954,City of Dwight,1.00E-10
8632210,Serinhisar Ilcesi,1.00E-10
6438228,Felleries,8.71E-08
6320390,Remigio,8.10E-09
6434592,Erceville,1.18E-06
6438054,Pousseaux,2.03E-09
6359795,Luzaide/Valcarlos,1.00E-10
7626537,Latur,1.82E-08
6323183,Luzerna,1.00E-10
6435751,Congy,2.03E-09
6320276,Barra De Santana,1.42E-08
6542073,Misano Adriatico,2.03E-09
6537386,Vallata,1.00E-10
524894,Moskva,4.05E-09
8030558,Spanish Wells District,2.03E-09
6425624,Saint-Andre-de-Rosans,1.22E-08
262322,Nomos Fokidos,2.03E-09
6427898,Villejoubert,6.08E-09
6441477,Hunawihr,1.00E-10
6359136,Torrecilla sobre Alesanco,1.00E-10
1607864,Amphoe Phak Hai,4.05E-09
6439273,Saint-Mard-de-Reno,1.00E-10
4158643,Highlands County,2.84E-08
6552779,Wietzendorf,2.29E-07
1649991,Kabupaten Barito Selatan,1.00E-10
9523287,Shahrestan-e Famenin,1.22E-08
7163386,City of Highlandville,2.03E-09
6322148,Boraceia,8.10E-09
6546320,Sabbah,1.62E-08
6427487,Saint-Pierre-du-Bu,2.23E-08
3012804,Departement d'Indre-et-Loire,1.00E-10
7510789,Amphoe Kae Dam,1.00E-10
7371220,Taka-cho,2.03E-09
