geoname_id,synonym,word_likelihood
5273084,Shorewood,1.09E-05
4331771,Loranger,2.88E-05
5096523,Chester Borough,5.81E-06
4934316,Cummaquid,5.78E-05
5223407,Misquamicut,3.26E-06
5774685,Farr West,3.77E-07
7315399,Loudoun Valley Estates,2.76E-05
5227237,De Smet,6.08E-09
2520283,Candelaria,1.42E-07
7262586,Yosemite Valley,5.62E-06
4684887,Dallardsville,8.71E-08
5789856,Cheney,1.20E-05
5710600,Adair Village,7.41E-07
4235766,Chrisman,3.16E-07
5014196,Watton,3.96E-05
5112941,Cleverdale,6.44E-06
4385215,Edgar Springs,2.11E-05
4461250,Cofield,1.00E-10
5812841,Swede Heaven,9.82E-06
2984948,Puy-lÉvêque,7.15E-06
5062154,Tappen,2.03E-08
4842507,Salmon Brook,2.63E-08
5531644,Springlake,1.21E-06
5793114,East Cathlamet,1.07E-06
5219411,Wilburton Number Two,8.35E-06
5773066,Coalville,6.08E-09
5467024,Española,1.90E-06
5566703,Likely,7.45E-05
5108683,Belle Harbor,9.34E-06
5139134,Speculator,1.47E-06
7197802,Aquarius Park,8.85E-07
4822310,Sissonville,1.11E-06
5254545,Goodman,1.22E-08
4423888,Diamondhead,1.57E-05
3117814,Lugo,7.68E-07
10176096,The Omni Grove Park Inn,9.85E-06
4246286,Old Ripley,1.48E-07
5024044,Deephaven,2.18E-05
5373648,Mission Hills,2.56E-05
5305262,Mojave Ranch Estates,1.22E-08
4870529,Oyens,2.18E-05
4356634,Grasonville,2.01E-05
5269556,Rosholt,1.62E-07
4606037,Bethpage,4.25E-08
5526159,Mereta,1.05E-07
4955465,White Horse Beach,3.60E-07
5786429,Basin City,4.04E-06
4498571,Whitakers,6.08E-09
8449564,costumes Kuala Lumpur,7.57E-07
5859072,Chenega,5.93E-06
4873655,Rossie,1.65E-06
4988575,Charlevoix,1.62E-08
5039587,North Saint Paul,2.83E-06
4307447,Salyersville,1.95E-05
4262433,Oaktown,5.39E-07
5116398,Elka Park,1.13E-06
4335024,New Llano,4.90E-07
4680823,Chireno,1.54E-06
4319589,Charenton,1.34E-07
4428034,Gore Springs,4.59E-05
5692751,Velva,2.25E-07
5823199,Diamondville,2.23E-08
4387954,Gipsy,1.16E-06
4488978,Roseboro,4.25E-08
5349281,Fish Camp,1.03E-05
4504436,Thorofare,6.08E-09
4313776,Wittensville,1.00E-10
5611441,Wardner,1.00E-10
3037623,Anglefort,1.54E-05
4379109,Bunceton,2.90E-07
4907649,River Grove,1.00E-10
5217189,Vestaburg,1.92E-07
5814307,Twisp,8.51E-08
4183363,Blakely,9.41E-06
4944154,Millers Falls,6.95E-07
2524438,Lascari,4.05E-09
5246568,Boyd,1.35E-06
4861464,Ida Grove,1.00E-10
5177020,Willshire,1.57E-05
5862648,Gakona Roadhouse,2.39E-07
4695553,Gunter,7.21E-07
5084536,Chichester,2.28E-05
4683994,Coyote Acres Colonia,5.67E-08
5802226,Malo,2.03E-08
2969562,Vesoul,2.03E-08
5059769,Hurdsfield,4.76E-07
4951395,South Grafton Street,0.000101614
5095445,Bayonne,6.08E-08
5323618,Amador City,7.49E-08
5436789,Rockvale,8.10E-09
5572615,Tennant,2.60E-06
4808315,Harts,6.08E-09
5072737,Mason City,1.62E-08
4755917,Diggs,1.42E-08
2968749,Villefranche-sur-Mer,1.91E-05
4144284,Rehoboth Beach,2.60E-05
5465917,Eagle Nest,5.67E-07
5578927,Lazy Acres,7.09E-08
2997577,Lorient,4.05E-09
4268081,Belle Plaine,4.48E-06
5809040,Ruston,4.25E-08
4270444,Dorrance,1.36E-05
4213063,North High Shoals,1.42E-08
4997238,Iron River,0.000169876
4978097,Searsport,5.02E-07
4945707,North Plymouth,1.62E-08
5202903,Natrona Heights,1.74E-05
4860537,High Amana,3.90E-05
4391211,Horine,1.48E-07
5380537,Pajaro,4.01E-07
5133302,Quogue,1.01E-08
5848891,Kea'au,6.62E-07
5230179,Ola,2.63E-05
5329272,Blairsden,1.22E-08
5392061,San Geronimo,1.34E-05
4262158,New Washington,1.00E-10
2974446,Sisteron,1.56E-07
5000774,Maple Rapids,9.84E-07
5139641,Sterling Forest,5.44E-06
4275753,Morrowville,1.82E-08
5095881,Bradley Beach,4.25E-08
4979580,Springvale,2.47E-07
5195186,Jacksonwald,2.57E-06
5426615,Joes,7.60E-06
3025983,Chaudes-Aigues,1.48E-05
3027765,Cessy,5.47E-08
5139303,Springwater,2.05E-07
5140945,Throgs Neck,1.16E-05
4448894,Tunica,3.93E-07
4766232,Ivy,6.12E-07
5362554,Kaweah,3.85E-08
4912146,Speer,5.71E-06
5154859,Fort Loramie,9.11E-08
5127258,Moira,4.05E-09
4099224,Alicia,3.89E-07
7176023,Lost River,3.38E-05
4245302,Mulberry Grove,7.86E-07
5859850,Copper Center,6.08E-09
4262843,Patricksburg,3.63E-05
5558829,Alturas,1.08E-06
5134105,Rock City Falls,4.04E-06
5687028,Wolf Point,3.65E-08
5521700,Forsan,4.66E-08
5092921,South Newbury,2.23E-08
5229658,Meadow View Addition,3.05E-06
5334772,Caspar,7.09E-08
4136867,Witter,3.53E-06
4722757,Riesel,8.52E-06
4849870,Burr Oak,0.000395925
5223687,North Smithfield,6.08E-09
4488232,Roanoke Rapids,4.37E-07
5042608,Ranier,4.25E-08
4411912,Town and Country,3.98E-06
4187446,Chattanooga Valley,2.43E-08
7260845,Bangor Trident Base,6.68E-08
5654391,Glendive,2.69E-06
5111141,Cambria Heights,2.46E-06
5118277,Garnerville,3.81E-06
5860661,Diamond Ridge,1.62E-06
5640284,Bigfork,2.03E-05
4267351,Abbyville,2.34E-05
4363611,New Carrollton,2.94E-07
4635805,Lavinia,9.80E-07
5143208,Wanakah,1.90E-07
5532469,Toyah,2.13E-07
5463890,Crownpoint,4.06E-05
4982455,West Boothbay Harbor,1.56E-06
4330785,Lemannville,3.93E-07
4953804,Uxbridge,4.05E-09
4058922,Docena,2.25E-06
5033943,Lake Wilson,8.10E-09
4411257,Tarrants,7.09E-08
4574303,Chappells,7.33E-06
5238236,Maidstone,5.89E-07
3038230,Alençon,9.50E-06
4959521,Buckfield,8.97E-07
5281254,Nova,2.23E-08
4174663,Sydney,1.62E-08
3010256,La Chapelle-Saint-Sépulcre,1.57E-06
4326528,Greenwell Springs,1.62E-08
5573688,Whitmore,5.47E-08
5487811,Rio Rancho,1.48E-07
5875969,Teller,9.50E-06
5497508,West Otto Site,3.65E-08
4832324,Wareham,1.00E-10
5207354,Quakake,1.02E-05
4146823,Bay Harbor Islands,7.72E-07
4806693,Galloway,1.22E-08
4412918,Vandiver,7.81E-06
4754705,Criders,3.67E-06
5410879,Yolo,2.65E-07
5248417,Chetek,7.53E-06
4838205,Mansfield Depot,1.07E-06
4715410,Northcliff,1.28E-07
3014433,Guebwiller,1.88E-05
5408166,West Park,2.84E-08
5267702,Poplar,2.94E-05
5768946,Selby,1.01E-08
5179338,Bear Rocks,7.18E-06
4635304,Lakesite,9.52E-08
4154106,Eastpoint,3.28E-07
5107079,Altmar,1.30E-05
5132236,Preston Hollow,1.00E-10
2981280,Saint-Brieuc,1.64E-07
4755468,Davis Wharf,2.03E-08
4435769,Merigold,2.19E-06
7315426,Summit View,8.51E-08
5531850,Sudan,9.65E-06
5244437,Babcock,5.61E-06
5212030,Shippingport,1.82E-08
5435464,Pueblo,1.52E-07
4813666,Mannington,4.11E-06
5203618,North Catasauqua,5.57E-07
5218730,West Hazleton,3.41E-06
4225309,Suwanee,3.85E-08
4262171,Newburgh,3.24E-08
4153383,Doctors Inlet,3.74E-05
4960127,Cape Porpoise,2.29E-05
8479413,Arroyo Gardens,6.08E-08
5178595,Ashfield,1.42E-08
4670029,Alamo Heights,5.27E-07
4973259,New Gloucester,7.55E-07
4163984,Melbourne Village,2.23E-08
4174343,Suncoast Estates,1.58E-07
5116169,Eatons Neck,3.65E-07
5170795,Sawyerwood,1.01E-08
5335763,Challenge,4.90E-06
5259281,Lake Tomahawk,2.67E-07
5086321,Francestown,2.96E-07
4241438,Ingraham,9.32E-08
5435047,Poncha Springs,2.85E-06
5652721,Fort Belknap Agency,3.14E-07
8480040,Van Bibber Lake,4.27E-07
5344987,East La Mirada,1.34E-07
5215968,Treasure Lake,1.00E-10
5224918,Slatersville,1.34E-07
4714570,New Summerfield,4.37E-05
5190072,Fort Littleton,3.85E-08
5861897,Fairbanks,4.05E-08
4716820,Orangefield,2.03E-08
5870043,Munina,6.48E-08
5074259,O'Neill,2.56E-06
5203475,Noblestown,1.30E-07
5190743,Galeton,2.55E-06
5697433,McGrew,1.22E-08
4705247,Lane City,4.05E-09
5686846,Winifred,8.91E-08
5230412,Pickstown,3.44E-08
5671528,Pinesdale,6.08E-09
5128569,New Suffolk,2.23E-08
4257900,Gentryville,2.03E-09
4827207,Wilcoe,5.15E-06
5565576,Hyampom,5.37E-06
5317812,Top-of-the-World,4.05E-08
4525114,South Salem,2.56E-06
4396907,Malta Bend,1.82E-08
3023789,Coquainvilliers,3.18E-07
5097167,Deal,3.24E-08
4370201,Spring Ridge,2.91E-06
4694057,Goodlow Park,1.34E-07
6424355,St Johnsbury,8.30E-08
5780993,SLC,1.19E-06
4955190,Westfield Centre,4.49E-06
5681801,Teigen,3.33E-06
5728895,Government Camp,0.00018551
5213165,Southwest,5.91E-07
4691873,Fort Gates,3.22E-07
4323131,Dulac,4.56E-07
2986708,Plonéour-Lanvern,1.98E-06
4674952,Blanket,1.52E-05
3127065,Calahorra,6.94E-06
4384809,Duquesne,2.57E-07
4957361,Bar Mills,5.45E-07
4549176,Reydon,1.62E-08
5792606,Donald,3.52E-07
4205738,Lilly,4.29E-07
5689117,Flasher,3.04E-08
5167162,Plumwood,3.04E-08
5132148,Poughquag,4.80E-07
4405358,Reeds Spring,2.30E-05
4327593,US Post Office Holden,5.02E-06
4917661,Argos,1.90E-06
4904612,Ohio,1.22E-08
5018531,Biscay,3.10E-06
5790598,Colton,6.64E-07
3121456,Girona,3.65E-08
4492300,Sneads Ferry,4.91E-05
5812125,Steptoe,1.62E-08
4900435,Long Point,1.58E-07
4574835,City View,1.00E-10
5050713,Twig,2.51E-07
2510919,ses Salines,2.12E-05
4781530,Reston,6.08E-09
4828951,Nashoba,1.90E-06
4921690,Hudson Lake,4.76E-06
5217943,Wapwallopen,3.67E-07
4382126,Coney Island,6.42E-07
4926449,Simonton Lake,5.17E-06
4198298,Gresham Park,1.30E-07
4924006,Muncie,1.74E-05
5053812,Zumbrota,1.82E-08
7259430,Offutt Air Force Base,2.75E-07
4581442,Hemingway,3.31E-06
2512561,Pina,8.52E-06
4502204,Heislerville,3.52E-07
4735027,Sunrise Beach Village,9.91E-06
4313358,Whitley City,5.92E-06
5690711,New Town,9.50E-06
4677392,Bulverde,9.91E-06
7257737,Northwest Harwich,5.39E-07
3128030,Bigues i Riells,1.42E-08
4950762,Sheldonville,1.22E-08
4176527,Vineyards,9.40E-07
4714968,Normanna,2.96E-06
5364571,Lake Los Angeles,1.62E-08
5805317,North Yelm,1.00E-10
5879390,Anaktuvuk Pass,1.76E-07
4813389,Lubeck,9.92E-07
5036635,Margie,6.68E-08
5137691,Severance,9.87E-05
5126588,Menands,1.00E-10
5227567,Elk Point,3.82E-06
3108266,Tavertet,3.34E-05
5258217,Jump River,5.06E-08
4833574,Listie,2.63E-08
7259538,Barnes Lake-Millers Lake,1.19E-07
5280531,New Manchester,1.01E-08
5213316,Spring Church,2.93E-06
7259400,Montrose-Ghent,5.18E-07
5254649,Gotham,5.04E-06
5042431,Puposky,8.10E-09
4538980,Honobia,8.10E-09
5217990,Warren Center,1.00E-10
9863158,"United Stated Post Office, Hosford",4.46E-08
2997384,Lourmarin,1.62E-08
5142266,Vermontville,1.65E-06
4959223,Bremen,7.53E-06
4055684,Clayhatchee,3.63E-07
2995622,Marmoutier,3.24E-08
3118637,Leaburu,1.16E-06
4352809,David Scul Park,6.40E-06
4360321,Lanhams,7.49E-08
5685780,Westby,2.05E-06
4793599,Wicomico,1.32E-07
5866330,King Salmon,5.47E-08
3035843,Auxerre,1.03E-07
5107419,Asharoken,6.08E-08
4366030,Potomac Park,1.00E-10
4365245,Perry Point,8.71E-08
5123173,Keeseville,6.08E-09
4517353,Madeira,1.34E-07
5194699,Ickesburg,3.20E-07
7315335,Northchase,8.30E-08
5107781,Baldwin Place,4.37E-06
5172544,South Park Shopping Center,1.03E-05
5467419,Fence Lake,2.85E-06
4412428,Udall,0.000104883
5742642,Nesika Beach,6.68E-08
5070772,Inland,8.81E-06
2521335,Barbate,3.65E-08
4517030,Long Bottom,8.91E-06
5060908,Perth,5.89E-07
4696228,Harleton,1.07E-07
5433904,Parachute,3.99E-06
5445636,Hugoton,1.09E-05
4704148,La Rosita,3.00E-06
5799395,Kahlotus,4.05E-09
5860695,Dillingham,3.62E-06
4136413,Wickes,7.33E-06
3121960,Fuenlabrada,1.26E-06
2990893,Natzwiller,1.44E-07
5560655,Burney,1.05E-07
4147242,Belle Glade Camp,1.51E-05
4865131,Little Sioux,1.25E-06
5139356,Spuyten Duyvil,4.05E-09
5865670,Kaktovik,1.44E-07
4323596,Egan,3.85E-08
5492041,Soham,1.71E-06
4167581,Palm Shores,1.11E-06
4093619,Thorsby,5.06E-08
5583627,Yampa,1.40E-07
3032824,Bezons,8.71E-08
4562174,West York,5.27E-08
5209449,Sagamore,1.17E-07
4645738,Nolensville,1.58E-05
4225268,Sunset Village,4.06E-05
4735059,Sunset Colonia,2.43E-08
4750955,Caret,1.22E-08
5425926,Idledale,3.00E-07
5118131,Fultonville,1.53E-06
5156449,Greenford,1.38E-07
5198721,Locustdale,2.43E-08
4388022,Glen Echo Park,2.21E-07
4775465,Nassawadox,2.23E-08
4571857,Bonneau Beach,2.79E-07
5089680,Mirror Lake,3.26E-07
5320655,White Mountain Lake,1.82E-08
4752617,Christchurch,8.71E-08
5495292,Truth or Consequences,2.31E-05
4393700,Kinloch,8.10E-09
5715835,Broadbent,6.04E-07
5330854,Broadmoor,4.05E-09
4229462,Waresboro,9.48E-05
4168371,Pierson,1.58E-06
4994320,Grand Blanc,4.05E-09
4663017,Toone,1.62E-08
4311976,Vanceburg,1.11E-07
4852531,Conroy,3.87E-05
4177575,Waukeenah,2.61E-05
5427734,La Veta,3.81E-06
4313461,Wildie,1.74E-07
4985713,Benton Heights,1.62E-07
4890839,Eldena,1.03E-05
4979158,South Eliot,2.03E-09
5280697,Short Creek,1.72E-07
5017385,Baudette,1.15E-07
5405480,Valley Fair Shopping Center,2.94E-07
5282550,Blue Hills,2.03E-08
4922575,Laketon,1.78E-06
4697485,Hideaway,2.23E-08
4322048,Deville,4.82E-07
3021137,Dompierre-les-Ormes,4.05E-06
5138234,Sinclairville,6.44E-06
5184475,Clarks Mills,2.43E-08
5104473,Scotch Plains,2.99E-05
7260157,Southeast Arcadia,4.25E-08
4310758,Thelma,1.42E-08
4912534,Steward,3.08E-07
4574989,Clemson,1.82E-08
5457198,Bernalillo,1.05E-07
4402331,Pagedale,4.61E-06
4504014,Seaside Park,1.53E-06
4133933,Trumann,8.10E-09
5535219,Big Water,1.42E-08
4763793,Herndon,1.62E-08
7261593,Lake McMurray,6.08E-09
5076244,Rising City,2.23E-08
4777784,Painter,8.97E-06
4069412,Jachin,1.00E-10
4283849,Bellewood,2.19E-07
5851349,Nanakuli,6.62E-07
4863847,Lacona,8.35E-06
5155092,Franklin Park Mall Shopping Center,1.60E-07
5164677,North Bloomfield,3.04E-08
3003093,Lens,8.71E-08
4453080,Ashley Heights,4.25E-08
4342984,Swartz,6.87E-06
4891908,Fiatt,6.03E-05
5680912,Sula,2.23E-08
4209602,Milner,4.11E-07
4721462,Ranchos Penitas West,3.42E-07
5211129,Schoeneck,1.34E-06
4490635,Scotts,8.30E-08
4699304,Hudson Bend,5.55E-07
4587531,Monetta,1.99E-05
5291005,Cortaro,5.63E-07
5851156,Mokuleia,1.70E-07
4685455,Dayton Lakes,8.63E-07
4161705,Lealman,1.28E-07
6331910,Grant-Valkaria,7.12E-06
4555211,Wewoka,1.72E-07
5216092,Trooper,4.21E-06
5403297,Traver,7.70E-08
7329179,Flagstaff Mall,1.54E-07
5132015,Port Jefferson Station,9.30E-07
5134453,Rotterdam,5.54E-05
5793689,Elmer City,1.22E-08
4450613,West,8.71E-08
4734864,Sullivan City,2.23E-07
5129556,Oakland Gardens,1.32E-06
5119907,Hampton Manor,4.05E-09
5127179,Minoa,8.10E-09
4624601,Germantown,8.91E-08
5789823,Chehalis Village,2.47E-05
4645421,New South Memphis,8.10E-09
5017781,Bellingham,6.22E-07
5017773,Bellechester,2.03E-05
5832330,Midwest,1.00E-10
5370590,Mariposa,3.63E-07
5373497,Mira Mesa,1.22E-08
4166054,Noma,1.42E-07
5212816,Snydersburg,9.86E-06
4717006,Ovilla,9.72E-08
5541467,Kanarraville,5.39E-07
5026934,Flensburg,2.84E-08
4487158,Ranlo,7.84E-07
5199075,Lower Allen,2.03E-09
4557717,East York,7.90E-08
5141246,Town Line,3.89E-07
5299839,Jeddito,1.84E-06
4495558,Traphill,1.90E-06
5217887,Walnutport,1.37E-05
4290886,Edmonton,2.27E-07
4562095,Wellersburg,2.79E-06
5194644,Hustontown,4.05E-08
5117056,Feura Bush,5.65E-07
4272452,Grenola,2.03E-08
5600336,May,8.50E-06
5262812,Middle Inlet,5.47E-08
5673257,Raynesford,3.94E-06
4063570,Fultondale,4.86E-08
3012649,Issy-les-Moulineaux,6.08E-08
4701472,Joinerville,1.71E-06
3128956,Baliarrain,0.000257433
4048158,Sapelo Island,5.78E-06
4051798,Brierfield,4.25E-08
4461941,Cornelius,2.13E-06
4450606,Wesson,3.28E-07
5248786,Clam Lake,2.90E-07
4865601,Luana,2.62E-06
5235667,East Burke,1.21E-06
5377640,North Highlands,1.98E-06
4670530,Alto Bonito Colonia,3.43E-06
5141436,Troupsburg,1.57E-05
5226353,Bijou Hills,1.31E-05
4283655,Bee Spring,1.22E-05
4506187,Belpre,2.25E-07
5105300,Tenafly,1.52E-05
8480068,Toftrees,4.94E-07
5530022,San Angelo,8.79E-07
5499212,Lathrop Wells,4.05E-09
4585915,Lowndesville,2.81E-05
4534577,Crowder,2.03E-08
4625282,Goodlettsville,1.69E-06
4705060,Lakewood Heights,2.54E-05
3114711,Oviedo,1.98E-06
4770250,Lively,1.93E-05
5848365,Kapalua,2.03E-09
5692220,South Heart,9.52E-08
4679398,Cashion Community,1.39E-05
5854564,Waimea,2.63E-08
4575417,Conestee,3.02E-07
4143408,Little Creek,8.91E-06
5015456,Woodhaven,2.85E-06
4148674,Boyette,5.47E-08
5334554,Cartago,1.42E-05
4678872,Cantu Addition,1.94E-07
4163446,Marineland,1.17E-05
4959279,Bridgton,4.86E-08
5596312,Huetter,2.43E-08
5411015,Yuba City,8.16E-05
5098242,Franklin Lakes,2.12E-06
2975452,Scheibenhard,1.68E-07
4685784,Del Valle,5.83E-06
7315332,Springwater Hamlet,3.77E-07
4946863,Peabody,1.09E-05
5004479,Omena,9.72E-08
4519510,New Concord,4.43E-06
4243142,Literberry,8.69E-07
5280076,Benwood,9.13E-07
5202535,Mountain Top,3.24E-08
4924273,North Webster,4.94E-07
5006658,Quinnesec,3.11E-06
4330701,Lecompte,1.31E-06
4381585,Clever,1.99E-06
3116924,Mendaro,6.21E-06
4131875,Sparkman,1.00E-10
4333122,Mer Rouge,1.01E-08
5528928,Ransom Canyon,2.91E-05
4238291,Fidelity,4.10E-06
5161340,Loudonville,9.01E-06
5254158,Genesee Depot,1.01E-06
2982146,Rungis,2.52E-06
4486369,Potters Hill,1.22E-08
4620252,Eastview,1.00E-10
4056087,Coden,4.56E-07
4121819,Minturn,8.10E-09
5301155,Klagetoh,2.23E-08
4790870,Urbanna,5.04E-07
4323880,Estherwood,1.12E-06
4784523,Savage Town,1.30E-07
5184044,Cherry Tree,1.01E-08
5474960,La Puebla,2.82E-07
5563154,East Shore,6.08E-09
4486983,Raeford,6.53E-06
5144071,Westerlo,8.91E-08
4091006,South Vinemont,8.71E-08
5187157,Dorneyville,2.63E-08
4412975,Velda Village,6.28E-08
5012753,Tustin,2.72E-06
4304126,Philpot,6.08E-09
4078859,Mulga,2.04E-05
7260333,Kings Bay Base,8.10E-09
3104324,Saragossa,2.19E-06
4704187,La Victoria,1.01E-07
4538577,Henryetta,2.25E-07
7262802,Wailua Homesteads,1.22E-08
2517880,Esporles,1.54E-06
4123905,Nimmons,2.76E-06
5323781,Amesti,1.22E-08
4276584,Ogallah,1.04E-06
5854857,Whitmore Village,4.05E-09
3125897,Castelldefels,1.13E-05
5575524,Carr,7.70E-07
4237233,Dow,1.22E-08
5133176,Putnam Valley,6.68E-08
4979840,Stetson,2.59E-05
5041405,Pierz,2.93E-06
3023763,Corbeil-Essonnes,7.70E-08
5060756,Oakes,1.07E-05
4051184,Boligee,8.91E-08
4085336,Rainbow City,1.61E-05
5765759,Howes,2.23E-08
5236698,Guildhall,2.96E-06
4632967,Jellico,7.95E-06
5521724,Fort Hancock,2.69E-07
5207160,Preston Park,4.46E-08
5116035,East Quogue,6.23E-06
4696189,Hargill,5.31E-05
5596462,Idaho City,1.05E-07
3033136,Berville-sur-Mer,1.66E-07
5206032,Pine Glen,4.05E-09
5137376,Schuyler Lake,2.03E-09
5533244,Wellman,4.25E-08
4503132,Mount Ephraim,1.90E-06
4989771,Covert,2.39E-07
5219287,Whitehall Township,1.57E-06
4172294,Scott Lake,1.22E-05
4990730,Detroit Beach,4.97E-06
5368980,Lower Lake,4.44E-07
5100940,Matawan,3.48E-07
5133423,Rapids,9.32E-08
5316205,Sun City West,1.06E-05
5364615,Lake Nacimiento,1.10E-05
4111479,Fountain Hill,2.43E-08
4373157,West Pocomoke,1.82E-08
5394086,Seal Beach,2.54E-05
5609845,Terreton,2.57E-06
5051299,Vergas,4.05E-09
5236645,Greensboro Bend,3.93E-07
4684627,Cuney,1.62E-08
4350675,Cavetown,2.84E-08
3115780,Nájera,3.45E-05
4150115,Carrollwood,3.24E-08
7315169,Donovan Estates,5.12E-07
4336209,Ossun,2.43E-06
4901260,Marquette Heights,1.44E-06
5308913,Pinal,2.87E-06
5332748,California City,1.62E-08
5762897,Blackhawk,2.23E-08
4157230,Grand Island,5.27E-07
4363009,Mount Lena,4.46E-07
4770288,Loch Lomond,4.05E-09
4893700,Gibson City,4.57E-06
4352247,Coral Hills,4.05E-09
4332799,Maurepas,2.03E-08
4537121,Fort Coffee,4.64E-06
5214564,Stump Creek,5.94E-05
4633848,Jonesborough,8.73E-06
5055179,Gorin,2.73E-07
4221492,Sasser,1.00E-10
4735964,Tenaha,5.06E-08
5364741,Lake of the Pines,4.91E-06
3019265,Évreux,1.00E-10
5347884,Fellows,1.18E-05
5438708,Silt,2.43E-08
4945628,North Grafton,3.38E-06
4920637,Gas City,3.04E-08
4383778,Des Peres,4.05E-09
5875125,Stebbins,4.90E-06
4475057,Landis,1.00E-10
4294108,Harold,6.08E-08
7315375,Netos,1.25E-06
5163588,Mount Blanchard,4.05E-09
4843079,Simsbury,1.42E-07
5343475,Dollar Point,3.99E-07
4669978,Airport Road Addition,1.67E-05
2998126,L’Isle-sur-le-Doubs,1.98E-07
2512432,Pollença,2.05E-07
5840419,Sweeney Ranch,3.24E-06
4918216,Blountsville,2.03E-08
4348679,Bier,9.11E-07
4917208,Wyanet,2.03E-09
5278420,West Allis,1.82E-08
3128505,Bassella,0.00032383
4373887,Wingate,1.78E-05
5589173,Coeur d'Alene,1.60E-06
5289538,Chilchinbito,4.94E-06
4582133,Honea Path,2.43E-08
4552315,Stoney Point,2.17E-07
4896809,Illinois City,2.63E-08
5690411,Maxbass,3.69E-07
5195757,Kantner,1.09E-05
5688789,Dickinson,3.17E-05
5780993,Salt Lake,8.46E-06
4681542,Citrus City,4.52E-07
4682991,Conroe,3.85E-08
4756809,Dyke,6.64E-07
4876556,Sioux Rapids,1.88E-05
5275391,Tainter Lake,6.28E-06
10103966,Pryor Creek,2.63E-08
5298978,Huachuca City,1.42E-08
5187716,Eagles Mere,3.20E-07
5532359,Timbercreek Canyon,1.01E-08
4369965,South Germantown Greenbelt Park,4.05E-09
5055223,Green Castle,1.01E-05
2524572,Gratteri,2.00E-07
5714398,Blachly,1.28E-07
5462480,Cochiti,6.64E-06
5216506,Tylersburg,0.00018551
5364499,Lake Elsinore,1.42E-07
5110790,Burlington Flats,4.98E-07
4938321,Green Harbor,2.13E-07
5269003,River Hills,1.22E-08
5485134,Prewitt,3.65E-08
4234905,Bush,6.91E-07
4552875,Teresita,4.37E-05
4995875,Hessel,8.52E-05
4707868,Lorena,8.91E-08
4890507,East Garfield Park,1.30E-05
3033308,Bernay,5.35E-07
4153790,Dunnellon,1.06E-06
4710129,McGregor,9.87E-05
3021680,Davayat,8.30E-08
5786307,Banks Lake South,8.83E-06
4973430,Norridgewock,1.25E-06
4843556,Stafford Springs,5.10E-06
5151587,Curtice,1.74E-07
5162097,Massillon,3.54E-07
4167689,Panacea,1.00E-10
5396534,Smartsville,1.30E-06
5277276,Viroqua,3.95E-07
5162952,Milford Center,4.05E-09
4692164,Francitas,1.68E-06
5718150,Cascadia,6.89E-08
4405297,Redings Mill,1.58E-05
5102729,Plainsboro Center,2.31E-07
5489437,San Acacia,2.03E-08
4487668,Rennert,6.68E-08
4330541,Larose,1.82E-08
4449556,Vaughan,1.28E-07
5848956,Kealakekua,4.05E-09
5319282,Utting,6.62E-07
5191169,Girardville,3.24E-08
4819452,Raysal,2.84E-08
7262231,River Bottom,8.10E-08
5224219,Quonochontaug,6.02E-05
4328676,Iowa,3.44E-08
4692359,Freer,1.42E-08
3036784,Arras,1.60E-07
6483176,Omni Charlotte Hotel,6.08E-09
4542561,Medicine Park,3.04E-06
4741087,West Tawakoni,1.22E-08
5218765,West Lawn,9.90E-07
4353765,Dundalk,6.08E-09
5218633,West Brownsville,1.22E-08
5163244,Mogadore,6.87E-07
5203311,Newmanstown,7.09E-08
9670388,Lake Petersburg,0.00023919
2975967,Sarrebourg,6.74E-06
2513061,Órzola,3.27E-06
5484874,Portales,1.56E-07
5200459,McKeansburg,1.20E-06
5800170,Lake Cavanaugh,7.33E-07
4503596,Pine Beach,1.35E-06
4046434,New Falcon,3.44E-08
4474147,Kenansville,1.00E-10
5131457,Pine Plains,1.01E-08
4561879,Upper Darby,7.54E-06
3017805,Forbach,4.25E-08
4492573,South Gastonia,1.44E-07
5115734,East Branch,2.63E-08
5138114,Sidney Center,2.15E-07
4297979,Lewisport,6.48E-08
4340328,Saint Maurice,4.37E-07
5036223,Madison Lake,1.01E-08
5207152,Presto,1.16E-06
5643558,Canyon Creek,1.01E-06
4610801,Campaign,1.22E-07
3019180,Eyvirat,5.27E-06
4843971,Taftville,1.70E-07
4114830,Hiwasse,8.97E-06
2974678,Sèvres,1.82E-08
4823226,Spurlockville,6.48E-08
7258432,Oxon Hill-Glassmanor,1.26E-07
7315216,Comanche Creek,1.84E-06
4279034,Scandia,5.70E-06
4816277,Nallen,2.53E-06
5192840,Harveys Lake,2.65E-06
3128272,Benicassim,1.43E-05
5162016,Martel,0.000116192
5029154,Hallock,8.30E-08
5197435,Lawnton,7.82E-07
5227996,Garretson,1.62E-08
4874337,Sageville,1.00E-10
5116036,East Randolph,3.04E-08
5128566,New Springville,8.91E-06
4349271,Branch Avenue Metro Station,2.10E-06
2513791,Moguer,8.51E-08
4185550,Byromville,1.62E-08
3119314,Lantarón,8.10E-09
5247758,Campbellsport,2.03E-08
4151460,Coconut Grove,9.72E-08
5114487,Dannemora,1.92E-07
4865476,Lost Nation,1.88E-05
5466118,East Pecos,2.23E-08
4843222,Somersville,1.08E-06
4833615,East Woodstock,3.44E-07
6355010,Palmanova,2.67E-05
4173758,Sparr,5.47E-08
7263005,Silver Springs,4.07E-07
